compagnia,aeroporto_partenza,numero_voli,ritardo_min_arrivo,ritardo_max_arrivo,ritardo_medio_arrivo,tasso_cancellazione,mesi_operativi
B6,PBI,81,-33.0,388.0,8.84,0.0123,1|2|3|4|5|6|7|8|9|10|11|12
B6,DCA,80,-36.0,228.0,9.95,0.0,1|2|3|4|5|6|7|8|9|10|11|12
B6,TPA,60,-38.0,444.0,39.59,0.0333,1|2|3|4|5|6|7|8|9|10|11|12
B6,EWR,57,-56.0,124.0,3.2,0.0351,1|2|3|4|5|6|7|8|9|10|11|12
B6,HPN,56,-46.0,99.0,-7.09,0.0,1|2|3|4|5|6|7|8|9|10|11|12
B6,RSW,37,-29.0,124.0,11.33,0.027,1|2|3|4|5|7|8|9|10|11|12
B6,BUF,34,-44.0,540.0,27.12,0.0294,1|2|3|4|5|6|7|8|10|11|12
B6,BDL,34,-45.0,181.0,5.0,0.0294,1|2|3|4|5|6|7|8|10|11|12
B6,RDU,30,-34.0,146.0,8.57,0.0,2|3|4|5|6|7|8|9|10|11|12
B6,SFO,30,-42.0,267.0,9.8,0.0,2|3|4|5|6|7|8|10|11|12
B6,LAS,26,-32.0,99.0,10.27,0.0,1|2|3|4|5|6|7|8|9|10|11|12
B6,MIA,24,-28.0,309.0,30.83,0.0417,1|2|3|4|5|7|10|11|12
B6,ATL,24,-36.0,335.0,13.46,0.0,1|2|4|7|9|10|11|12
B6,PVD,23,-41.0,201.0,-4.0,0.0435,2|3|4|5|6|7|8|10|11|12
B6,BNA,21,-20.0,497.0,55.48,0.0,2|4|5|6|7|8|9|10|11|12
B6,JAX,18,-27.0,102.0,6.75,0.1111,1|2|4|5|6|8|9|10|12
B6,SAN,18,-22.0,101.0,18.61,0.0,1|2|4|5|6|7|8|9|10|12
B6,CHS,18,-32.0,43.0,0.24,0.0556,2|4|5|6|7|8|9|11|12
B6,BQN,15,-34.0,215.0,14.87,0.0,1|3|4|5|6|7|8|10|12
B6,RIC,15,-38.0,106.0,5.0,0.0,1|3|4|5|6|7|9|11|12
B6,SAV,15,-18.0,24.0,1.64,0.0667,2|3|5|6|9|10|11|12
B6,MSY,13,-32.0,89.0,0.92,0.0,1|2|4|5|6|8|9|10|11|12
B6,DEN,12,-30.0,670.0,84.83,0.0,1|2|3|5|6|7|11|12
B6,SYR,12,-42.0,96.0,0.08,0.0,1|2|3|4|5|8|9|12
B6,DTW,10,-24.0,3.0,-11.3,0.0,3|4|5|6|7|8|10|12
B6,SAT,9,-28.0,278.0,50.56,0.0,1|3|6|9|10
B6,SRQ,8,-14.0,229.0,39.5,0.0,2|3|5|7|8|10|12
B6,PIT,8,-21.0,11.0,-7.75,0.0,1|3|6|7|8|10
B6,ALB,8,-15.0,110.0,7.62,0.0,4|5|11|12
B6,ORD,8,-29.0,683.0,89.0,0.0,2|4|6|8|9|10
B6,SLC,8,-18.0,101.0,26.12,0.0,1|2|3|6|7|8
B6,PHX,7,-37.0,89.0,6.71,0.0,1|2|7|10|12
B6,DFW,7,-23.0,236.0,21.86,0.0,1|3|11
B6,CLE,7,-22.0,194.0,68.71,0.0,1|3|5|6|9
B6,STT,7,-41.0,94.0,15.71,0.0,2|3|7|8|12
B6,ORH,7,-29.0,267.0,40.57,0.0,1|2|4|9|10
B6,AUS,6,-34.0,223.0,25.0,0.0,2|3|7|8|9
B6,PHL,6,-20.0,82.0,17.5,0.0,2|3|4|7|10
B6,SMF,5,-4.0,43.0,15.6,0.0,1|3|5|6|10
B6,CLT,5,-27.0,-12.0,-18.4,0.0,2|3|9|10
B6,ACK,5,-25.0,15.0,-8.6,0.0,5|7|8|9
B6,BZN,5,-36.0,83.0,27.2,0.0,3|7|12
B6,ROC,5,-19.0,110.0,25.0,0.0,1|7|10|11
B6,IAH,4,-16.0,44.0,6.75,0.0,3|5|8|9
B6,SJC,4,-10.0,70.0,14.0,0.0,4|7|8
B6,PSE,4,-24.0,44.0,5.75,0.0,1|3|7
B6,MVY,4,-22.0,2.0,-9.25,0.0,6|7|8|9
B6,ONT,3,-38.0,82.0,5.33,0.0,3|4|10
B6,SEA,3,-13.0,149.0,52.33,0.0,4|8|12
B6,MKE,3,-34.0,-6.0,-19.67,0.0,2|7|10
B6,PWM,3,-10.0,50.0,27.67,0.0,6|8|10
B6,EYW,2,-1.0,15.0,7.0,0.0,11
B6,BUR,2,28.0,52.0,40.0,0.0,4|8
B6,RNO,2,-11.0,91.0,40.0,0.0,3|5
B6,TLH,2,-30.0,-9.0,-19.5,0.0,3|9
B6,ISP,2,-17.0,-15.0,-16.0,0.0,12
B6,ABQ,2,-24.0,9.0,-7.5,0.0,5|9
B6,PSP,2,-33.0,105.0,36.0,0.0,3|4
B6,BWI,2,-21.0,-11.0,-16.0,0.0,1|3
B6,HYA,1,27.0,27.0,27.0,0.0,7
B6,MSP,1,13.0,13.0,13.0,0.0,6
B6,HDN,1,156.0,156.0,156.0,0.0,2
B6,MCI,1,9.0,9.0,9.0,0.0,3
DL,ATL,2294,-58.0,735.0,5.26,0.0083,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSP,679,-49.0,340.0,-0.24,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
DL,DTW,553,-53.0,421.0,7.1,0.0018,1|2|3|4|5|6|7|8|9|10|11|12
DL,SLC,501,-44.0,487.0,4.0,0.018,1|2|3|4|5|6|7|8|9|10|11|12
DL,LAX,351,-44.0,369.0,5.83,0.0085,1|2|3|4|5|6|7|8|9|10|11|12
DL,SEA,329,-43.0,674.0,0.37,0.0061,1|2|3|4|5|6|7|8|9|10|11|12
DL,JFK,306,-60.0,248.0,-1.6,0.0098,1|2|3|4|5|6|7|8|9|10|11|12
DL,LGA,268,-51.0,364.0,1.73,0.0075,1|2|3|4|5|6|7|8|9|10|11|12
DL,BOS,254,-63.0,286.0,1.21,0.0157,1|2|3|4|5|6|7|8|9|10|11|12
DL,MCO,233,-37.0,251.0,6.93,0.0129,1|2|3|4|5|6|7|8|9|10|11|12
DL,LAS,178,-51.0,519.0,4.33,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,DEN,140,-63.0,993.0,7.41,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,DFW,137,-42.0,657.0,10.72,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,TPA,134,-36.0,229.0,10.98,0.0299,1|2|3|4|5|6|7|8|9|10|11|12
DL,SFO,131,-48.0,1101.0,6.98,0.0076,1|2|3|4|5|6|7|8|9|10|11|12
DL,PHX,130,-52.0,284.0,-4.83,0.0077,1|2|3|4|5|6|7|8|9|10|11|12
DL,ORD,123,-43.0,813.0,12.78,0.0244,1|2|3|4|5|6|7|8|9|10|11|12
DL,MIA,117,-35.0,213.0,8.47,0.0085,1|2|3|4|5|6|7|8|9|10|11|12
DL,FLL,116,-35.0,551.0,14.69,0.0086,1|2|3|4|5|6|7|8|9|10|11|12
DL,RDU,114,-56.0,921.0,1.8,0.0175,1|2|3|4|5|6|7|8|9|10|11|12
DL,AUS,103,-36.0,93.0,0.15,0.0194,1|2|3|4|5|6|7|8|9|10|11|12
DL,SAN,95,-44.0,272.0,1.98,0.0105,1|2|3|4|5|6|7|8|9|10|11|12
DL,MSY,89,-38.0,132.0,-4.28,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,IAH,81,-42.0,192.0,3.28,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,BNA,77,-39.0,1170.0,11.7,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,DCA,73,-37.0,180.0,-2.67,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,PDX,69,-38.0,70.0,-7.67,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,RSW,68,-34.0,157.0,-2.1,0.0147,1|2|3|4|5|6|7|8|9|10|11|12
DL,SAT,65,-30.0,361.0,-1.94,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,EWR,64,-35.0,353.0,30.06,0.0156,1|2|3|4|5|6|7|8|9|10|11|12
DL,MCI,64,-43.0,158.0,-5.23,0.0,2|3|4|5|6|7|8|9|10|11|12
DL,STL,63,-28.0,122.0,-2.59,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,CVG,61,-44.0,174.0,-4.88,0.0164,1|2|3|4|5|6|7|8|9|10|11|12
DL,SNA,61,-50.0,322.0,1.08,0.0164,2|3|4|5|6|7|8|9|10|11|12
DL,PHL,61,-36.0,171.0,-0.23,0.0164,1|2|3|4|5|6|7|8|9|10|11|12
DL,BWI,60,-34.0,918.0,12.35,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,PBI,59,-32.0,807.0,12.24,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,CLT,56,-52.0,175.0,-4.84,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,IND,55,-51.0,116.0,-4.46,0.0182,1|2|3|4|5|6|7|8|9|10|11|12
DL,JAX,54,-34.0,167.0,-0.06,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,MKE,52,-31.0,156.0,-0.94,0.0,1|2|3|5|6|7|8|9|10|11|12
DL,SJU,47,-32.0,124.0,2.91,0.0213,1|2|3|4|5|6|7|8|9|10|11|12
DL,GEG,41,-33.0,518.0,4.59,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,MEM,40,-26.0,172.0,1.93,0.0,1|2|4|5|6|7|9|10|11|12
DL,IAD,40,-39.0,145.0,-6.87,0.025,1|2|3|4|5|6|7|8|9|11|12
DL,CHS,39,-25.0,134.0,1.0,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,SMF,38,-30.0,245.0,-3.97,0.0,1|3|4|5|6|7|8|9|10|11|12
DL,SAV,35,-26.0,179.0,-2.34,0.0,1|2|3|5|6|7|8|9|10|11|12
DL,HNL,35,-47.0,86.0,-10.8,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,RIC,34,-25.0,160.0,2.76,0.0,1|2|3|4|5|7|8|9|10|11|12
DL,CLE,32,-25.0,542.0,20.19,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,BDL,32,-26.0,191.0,-1.75,0.0,2|3|4|5|6|8|9|10|11|12
DL,OMA,32,-39.0,54.0,-12.39,0.0312,1|2|3|4|5|6|7|8|9|10|11|12
DL,GRR,30,-47.0,22.0,-15.87,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,BHM,29,-25.0,142.0,8.45,0.0,1|2|3|5|6|7|8|9|10|11|12
DL,BOI,29,-31.0,196.0,2.14,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,SRQ,28,-29.0,117.0,-0.22,0.0357,1|2|3|4|6|7|8|9|10|12
DL,CMH,28,-26.0,89.0,-3.79,0.0,1|2|3|4|5|6|7|9|10|11
DL,BUF,27,-31.0,97.0,0.59,0.0,1|2|3|4|5|6|7|8|9|10|11|12
DL,SDF,27,-34.0,55.0,-9.56,0.0,1|2|4|5|6|8|9|10|11|12
DL,VPS,26,-35.0,291.0,6.96,0.0,1|2|4|5|6|7|8|9|11|12
DL,ANC,26,-33.0,835.0,37.73,0.0,1|3|4|5|6|7|8|9|11|12
DL,PNS,26,-28.0,135.0,-2.77,0.0,1|2|3|4|5|6|7|8|9|10|11
DL,PIT,23,-39.0,94.0,-4.74,0.0,1|2|3|4|5|6|7|8|10|11|12
DL,AVL,23,-23.0,63.0,3.74,0.0,1|4|5|6|7|8|9|10|11|12
DL,MSN,23,-33.0,4.0,-15.17,0.0,2|3|4|5|7|8|9|10|11|12
DL,ECP,22,-22.0,37.0,-4.14,0.0,2|3|4|5|6|7|8|9|11|12
DL,LIT,22,-32.0,9.0,-11.77,0.0,2|4|5|6|7|8|9|10|11|12
DL,HOU,22,-27.0,133.0,1.0,0.0,2|3|4|5|6|7|9|10|12
DL,DAB,21,-24.0,304.0,13.0,0.0,1|3|4|5|6|7|8|9|11|12
DL,SJC,21,-21.0,268.0,12.67,0.0,3|4|5|6|7|8|9|10|11|12
DL,HSV,21,-42.0,140.0,0.1,0.0,2|3|4|5|6|7|8|9|10|11|12
DL,MYR,20,-30.0,106.0,1.26,0.05,1|2|5|6|7|8|9|10
DL,LEX,19,-31.0,22.0,-14.32,0.0,2|3|4|5|7|8|9|10|11
DL,ONT,19,-30.0,35.0,-12.11,0.0526,1|2|3|4|7|8|9|10|11|12
DL,ORF,19,-24.0,68.0,6.84,0.0,3|4|5|6|7|8|9|10|11|12
DL,GSP,19,-27.0,36.0,-9.21,0.0,1|2|3|4|5|6|7|8|9|10
DL,DAL,19,-30.0,13.0,-7.63,0.0,1|3|4|5|6|7|9|10|11
DL,MDW,18,-29.0,515.0,19.78,0.0,1|4|6|7|8|9|10
DL,ABQ,18,-28.0,14.0,-11.44,0.0,1|2|4|5|6|7|9|10|11|12
DL,BZN,18,-33.0,51.0,-6.0,0.0,1|2|3|4|5|8|9|10|12
DL,GSO,18,-31.0,23.0,-13.06,0.0,1|2|3|5|6|7|9|10|11
DL,JAC,17,-30.0,374.0,27.24,0.0,1|2|3|4|5|6|7|8|9
DL,DAY,15,-32.0,8.0,-14.6,0.0,3|5|6|8|9|10|11|12
DL,GNV,15,-33.0,73.0,-9.8,0.0,1|5|6|8|9|10|11|12
DL,OKC,14,-29.0,433.0,19.64,0.0,1|3|4|5|7|8|10|11|12
DL,JAN,14,-21.0,136.0,-1.71,0.0,1|2|3|4|5|7|8|12
DL,MLB,14,-29.0,7.0,-10.23,0.0714,1|2|3|4|6|7|8|9|10|11|12
DL,CHA,14,-24.0,41.0,-10.38,0.0714,1|2|3|4|5|6|7|9|11|12
DL,BTR,14,-31.0,52.0,-0.92,0.0714,3|5|7|8|10|11|12
DL,TUS,14,-43.0,60.0,-8.43,0.0,1|2|3|4|5|6|8|9|12
DL,TYS,13,-27.0,28.0,-12.83,0.0769,3|4|5|7|8|9|10|11|12
DL,CAE,12,-26.0,3.0,-13.75,0.0,1|3|6|7|8
DL,EYW,12,-32.0,12.0,-6.36,0.0833,3|5|6|7|8|10|11|12
DL,GPT,12,-31.0,36.0,-12.67,0.0,3|5|6|8|9|10|12
DL,ROC,12,-34.0,200.0,17.42,0.0,1|2|3|7|8|10|11|12
DL,MDT,11,-39.0,11.0,-12.27,0.0,3|4|7|10|11|12
DL,TLH,11,-26.0,51.0,-8.5,0.0909,2|3|4|5|8|11
DL,ILM,11,-20.0,7.0,-10.4,0.0909,1|2|3|8|9|10|12
DL,COS,11,-25.0,220.0,21.64,0.0,2|3|4|6|7|8|9|11
DL,ALB,10,-39.0,237.0,19.6,0.0,1|2|3|5|6|9|10|11
DL,OGG,10,-41.0,17.0,-11.4,0.0,1|3|5|7|9|10|12
DL,DSM,10,-29.0,88.0,-3.0,0.1,2|6|7|9|10
DL,PVD,10,-34.0,43.0,-7.5,0.0,1|5|6|7|10|12
DL,PSP,10,-30.0,26.0,-10.9,0.0,1|2|3|4|10|12
DL,SYR,10,-47.0,65.0,-1.6,0.0,2|3|6|7|8|9|10|12
DL,HPN,9,-26.0,41.0,-9.33,0.0,1|2|3|4|8|10|11
DL,FAI,9,-33.0,4.0,-13.89,0.0,2|7|9|10|12
DL,TUL,8,-23.0,111.0,3.12,0.0,1|5|7|9|10|12
DL,ICT,8,-20.0,110.0,17.12,0.0,2|3|4|7|10
DL,PSC,8,-18.0,271.0,32.75,0.0,6|7|9|10|12
DL,RNO,7,-17.0,14.0,-5.14,0.0,1|8|9|11|12
DL,OAK,7,-26.0,-1.0,-14.0,0.0,1|3|8|10|11
DL,SGF,7,-18.0,1.0,-10.57,0.0,5|6|7|8|9
DL,ELP,7,-27.0,15.0,-9.57,0.0,2|4|6|7|10|11|12
DL,STT,7,-29.0,147.0,21.71,0.0,2|3|5|7|11|12
DL,FCA,7,-20.0,-10.0,-14.71,0.0,1|2|7|8|9|12
DL,XNA,7,-20.0,-2.0,-16.0,0.0,2|4|6|8|9
DL,KOA,6,-44.0,-2.0,-17.33,0.0,2|6|10|12
DL,ROA,6,-19.0,60.0,6.83,0.0,3|7|8|9
DL,CID,6,-24.0,106.0,5.83,0.0,1|2|4|6|10|12
DL,FSD,6,-26.0,11.0,-8.5,0.0,2|3|8|10|11
DL,FAY,6,-17.0,12.0,-8.2,0.1667,5|7|8|11
DL,BIL,6,-20.0,8.0,-7.17,0.0,2|5|7|8
DL,LGB,6,-14.0,34.0,2.17,0.0,4|9|11|12
DL,GRB,5,-15.0,6.0,-4.4,0.0,2|4|5|10|11
DL,LIH,5,-23.0,17.0,-9.4,0.0,1|4|5|8
DL,FAR,5,-26.0,50.0,-5.8,0.0,4|5|10|11|12
DL,MOB,5,-18.0,54.0,-0.4,0.0,3|5|6|7|9
DL,BIS,5,-34.0,21.0,-7.6,0.0,2|3|7|9|11
DL,MSO,5,-19.0,20.0,3.6,0.0,1|6|7|9|10
DL,PWM,5,-29.0,11.0,-3.8,0.0,2|5|11|12
DL,BUR,4,-23.0,7.0,-7.67,0.25,7|9|11
DL,BTV,4,-11.0,23.0,5.5,0.0,1|6|8|12
DL,CHO,4,-20.0,-12.0,-17.25,0.0,6|8|10
DL,TVC,4,-23.0,-2.0,-16.75,0.0,3|7|8|12
DL,HRL,3,-26.0,-11.0,-16.67,0.0,3|4|11
DL,TRI,3,-28.0,22.0,-5.0,0.0,10|11
DL,SBA,3,-19.0,5.0,-5.33,0.0,10|12
DL,EGE,3,-13.0,42.0,5.67,0.0,2|3
DL,OAJ,3,-21.0,-5.0,-11.0,0.0,4|8
DL,AGS,3,-3.0,935.0,314.0,0.0,4|12
DL,HDN,2,-21.0,142.0,60.5,0.0,3
DL,STX,2,-26.0,-9.0,-17.5,0.0,2|12
DL,RAP,2,-3.0,11.0,4.0,0.0,6|8
DL,ATW,1,-26.0,-26.0,-26.0,0.0,9
DL,FAT,1,-13.0,-13.0,-13.0,0.0,8
F9,DEN,252,-48.0,873.0,12.59,0.0119,1|2|3|4|5|6|7|8|9|10|11|12
F9,MCO,190,-37.0,879.0,18.32,0.0368,1|2|3|4|5|6|7|8|9|10|11|12
F9,LAS,144,-41.0,677.0,10.93,0.0278,1|2|3|4|5|6|7|8|9|10|11|12
F9,ATL,116,-42.0,286.0,16.03,0.0259,1|2|3|4|5|6|7|8|9|10|11|12
F9,DFW,93,-39.0,170.0,13.6,0.0323,1|2|3|4|5|6|7|8|9|10|11|12
F9,PHL,92,-42.0,391.0,19.18,0.0435,1|2|3|4|5|6|7|8|9|10|11|12
F9,PHX,91,-34.0,169.0,3.6,0.011,1|2|3|4|5|6|7|8|9|10|11|12
F9,CLE,86,-36.0,934.0,22.23,0.0233,1|2|3|4|5|6|7|8|9|10|11|12
F9,TPA,68,-32.0,629.0,11.81,0.0147,1|2|3|4|5|6|7|8|9|10|11|12
F9,SJU,62,-27.0,186.0,5.42,0.0,1|2|3|4|5|6|7|8|9|10|11|12
F9,CVG,50,-46.0,1114.0,28.02,0.02,1|2|3|4|5|6|7|8|9|10|11|12
F9,RDU,49,-38.0,130.0,9.4,0.0204,1|2|3|4|5|6|7|8|9|10|11|12
F9,SFO,46,-30.0,221.0,12.89,0.0217,1|2|3|4|5|6|7|8|9|10|11|12
F9,MDW,44,-41.0,171.0,15.77,0.0,1|2|3|4|5|6|7|8|9|10|11|12
F9,IAH,39,-38.0,572.0,26.41,0.0513,1|3|4|5|6|7|8|9|10|11|12
F9,MIA,39,-41.0,551.0,16.16,0.0256,1|3|4|5|6|7|8|9|10|11|12
F9,SAN,34,-25.0,249.0,42.91,0.0,1|2|3|4|5|6|7|8|9|10|11|12
F9,SLC,33,-27.0,530.0,17.12,0.0303,1|2|3|4|5|6|7|8|9|10|11|12
F9,ORD,32,-31.0,510.0,31.52,0.0312,1|2|3|4|5|6|7|8|9|10|11|12
F9,DTW,31,-37.0,554.0,21.83,0.0323,1|2|3|4|5|6|7|8|9|10|11|12
F9,ONT,31,-39.0,229.0,7.97,0.0323,1|2|3|4|5|6|7|8|9|11|12
F9,LAX,26,-29.0,132.0,27.17,0.0769,4|5|6|7|8|9|10|12
F9,MSP,24,-36.0,119.0,17.09,0.0417,1|2|3|4|6|7|8|9|10|11|12
F9,RSW,24,-41.0,102.0,-1.68,0.0833,1|2|3|4|5|8|9|11|12
F9,CLT,20,-17.0,224.0,37.17,0.1,1|2|4|5|7|8|9|10|11|12
F9,ISP,20,-42.0,90.0,2.17,0.1,1|2|3|6|8|9|11|12
F9,TTN,19,-33.0,93.0,-6.26,0.0,2|3|4|5|7|8|9|11|12
F9,PDX,18,-27.0,121.0,12.94,0.0,1|2|3|4|6|7|8|9|11|12
F9,LGA,18,-23.0,228.0,31.12,0.1111,1|4|5|6|7|8|9|10|11|12
F9,BWI,17,-32.0,250.0,27.62,0.0588,1|3|4|5|6|7|8|9|10|11|12
F9,FLL,17,-19.0,397.0,38.75,0.0588,1|3|4|6|7|8|10|11|12
F9,DCA,14,-38.0,80.0,11.21,0.0,2|3|4|5|6|7|9|10|12
F9,STL,13,-38.0,72.0,9.92,0.0,1|2|4|5|6|7|8|9|10|12
F9,SEA,13,-21.0,34.0,0.23,0.0,1|2|3|6|8|11|12
F9,ELP,12,-28.0,664.0,52.33,0.0,2|5|6|8|9|10|11
F9,BDL,12,-36.0,141.0,37.67,0.0,3|4|6|7|8|9|11|12
F9,BUF,11,-42.0,466.0,44.0,0.0,3|4|5|6|8|9|11
F9,BOS,10,-14.0,39.0,0.8,0.0,6|7|8|9|12
F9,JFK,10,-36.0,36.0,6.6,0.0,7|8|9|10|11|12
F9,PIT,9,-16.0,122.0,12.33,0.0,4|5|6|7|8|10
F9,MSY,9,-12.0,76.0,20.0,0.0,1|3|6|7|8|10
F9,SAT,8,-22.0,241.0,36.14,0.125,1|3|6|9|11
F9,PBI,8,-44.0,54.0,-5.14,0.125,1|2|3|4
F9,JAX,8,-28.0,199.0,23.12,0.0,2|3|4|6|12
F9,IND,8,-35.0,124.0,16.75,0.0,2|4|5|7|9|12
F9,SMF,7,-20.0,21.0,-5.57,0.0,2|8|9|10|12
F9,SNA,7,-34.0,88.0,8.14,0.0,3|5|8|10|11
F9,BNA,7,-44.0,18.0,-20.29,0.0,2|3|6|8|10
F9,AUS,6,-15.0,115.0,21.17,0.0,4|6|7|9|10
F9,CID,6,-39.0,91.0,-2.83,0.0,3|5|9|10|12
F9,MYR,5,-5.0,257.0,67.2,0.0,4|5|6|11
F9,SJC,5,-25.0,78.0,8.2,0.0,8|9|10|11
F9,SRQ,5,-31.0,279.0,56.5,0.2,3|4|6|7
F9,PWM,5,-32.0,156.0,54.67,0.4,1|3|5|7|10
F9,EWR,5,-18.0,72.0,24.0,0.0,7|8|10|12
F9,GRR,4,-22.0,87.0,12.75,0.0,1|2|5|6
F9,BQN,4,-36.0,27.0,-10.75,0.0,2|8|10|12
F9,DSM,4,-18.0,72.0,20.0,0.0,3|7|8
F9,SYR,4,-51.0,27.0,-14.0,0.0,2|3|5|7
F9,MCI,4,-44.0,14.0,-5.0,0.0,1|6|7|11
F9,LIT,4,-35.0,80.0,12.5,0.0,3|5|8|9
F9,MKE,4,-42.0,213.0,30.25,0.0,3|4|9
F9,PSE,3,-35.0,10.0,-13.67,0.0,3|4|6
F9,FSD,3,7.0,47.0,23.67,0.0,2|7|12
F9,ORF,3,-3.0,140.0,55.0,0.0,4|7|12
F9,TYS,3,-17.0,5.0,-5.33,0.0,3|4
F9,OMA,3,-21.0,48.0,5.67,0.0,1|3|10
F9,HOU,3,-22.0,39.0,8.5,0.3333,5|6
F9,CHS,3,-14.0,79.0,37.33,0.0,4|5|8
F9,BUR,2,-2.0,2.0,0.0,0.0,11|12
F9,MEM,2,-11.0,30.0,9.5,0.0,4|6
F9,STX,2,9.0,46.0,27.5,0.0,6
F9,GRB,2,-11.0,95.0,42.0,0.0,7|8
F9,OKC,2,-10.0,-1.0,-5.5,0.0,9|11
F9,SAV,2,-1.0,35.0,17.0,0.0,6|7
F9,PNS,2,-41.0,-16.0,-28.5,0.0,7|9
F9,IAD,1,3.0,3.0,3.0,0.0,12
F9,FAR,1,-12.0,-12.0,-12.0,0.0,8
F9,BMI,1,69.0,69.0,69.0,0.0,6
F9,CMH,1,-1.0,-1.0,-1.0,0.0,7
F9,STT,1,4.0,4.0,4.0,0.0,2
F9,MSN,1,3.0,3.0,3.0,0.0,3
G4,SFB,110,-30.0,751.0,14.51,0.0182,1|2|3|4|5|6|7|8|9|10|11|12
G4,PIE,95,-34.0,286.0,6.27,0.0211,1|2|3|4|5|6|7|8|9|10|11|12
G4,AZA,71,-38.0,226.0,3.13,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,LAS,64,-39.0,385.0,4.52,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,PGD,63,-36.0,76.0,-2.37,0.0159,1|2|3|4|5|6|7|8|9|10|11|12
G4,CVG,45,-36.0,47.0,-7.84,0.0444,1|2|3|4|5|6|7|8|9|10|11|12
G4,AVL,36,-40.0,81.0,0.28,0.0,1|3|4|5|6|7|8|9|10|11
G4,FLL,32,-28.0,196.0,18.77,0.0625,1|2|4|5|6|7|8|9|10|11|12
G4,VPS,31,-30.0,49.0,-6.13,0.0,2|3|4|5|6|7|8|9|10|12
G4,TYS,29,-35.0,134.0,2.17,0.0,1|2|3|5|6|7|8|9|10|11|12
G4,GRR,26,-36.0,105.0,-3.5,0.0,1|2|3|4|5|6|7|8|9|10|12
G4,SRQ,26,-36.0,98.0,3.8,0.0385,1|2|4|5|6|7|8|9|10|11|12
G4,BNA,26,-36.0,66.0,-1.27,0.0,1|2|3|4|6|7|8|9|10|11|12
G4,PVU,23,-37.0,83.0,-1.57,0.0,1|2|3|4|5|6|8|10|11|12
G4,FNT,19,-40.0,38.0,-17.53,0.0,1|2|3|4|5|6|7|9|10|12
G4,ABE,18,-36.0,25.0,-18.72,0.0,2|3|4|5|6|7|8|10|11|12
G4,DSM,17,-22.0,47.0,2.53,0.0,1|2|3|7|9|10|11|12
G4,SAV,14,-20.0,110.0,3.0,0.0,3|5|6|7|10|12
G4,PIT,13,-27.0,77.0,-0.33,0.0769,1|4|6|7|8|9|10|12
G4,CID,12,-44.0,106.0,-7.67,0.0,1|2|3|5|6|7|9|12
G4,PIA,12,-31.0,191.0,18.58,0.0,1|2|3|5|7|8|9|10|12
G4,IND,12,-39.0,1095.0,95.25,0.0,1|5|7|10|11|12
G4,FSD,11,-24.0,1004.0,81.09,0.0,2|3|4|6|7|8|9|10
G4,LEX,10,-16.0,349.0,56.78,0.1,3|6|8|10|11|12
G4,SNA,10,-29.0,21.0,-1.0,0.1,1|2|4|6|7|9|12
G4,ATW,9,-44.0,444.0,43.56,0.0,2|3|4|7|12
G4,MDT,9,-28.0,26.0,-8.38,0.1111,1|3|5|6|10|11|12
G4,FWA,9,-30.0,404.0,36.0,0.0,2|3|6|7|10|11|12
G4,MYR,9,-16.0,32.0,-1.44,0.0,1|5|6|7|8|9|11
G4,SGF,9,-22.0,-8.0,-16.11,0.0,1|4|5|6|8|10|12
G4,BGR,9,-71.0,19.0,-12.78,0.0,1|2|3|4|7|9|11
G4,LAX,9,-34.0,11.0,-6.22,0.0,3|5|7|8|9|11
G4,XNA,9,-39.0,50.0,-6.78,0.0,1|2|3|6|7|11
G4,BLV,9,-26.0,-2.0,-15.44,0.0,2|4|5|10|11|12
G4,MFE,8,-25.0,11.0,-8.5,0.0,1|3|5|6|7|12
G4,SCK,8,-19.0,229.0,59.88,0.0,1|3|6|10|11|12
G4,AUS,8,-22.0,194.0,18.5,0.0,1|4|5|6|7|8|12
G4,SDF,8,-27.0,101.0,7.38,0.0,1|6|7|8|9|10|12
G4,IDA,8,-31.0,68.0,-4.12,0.0,2|3|5|6|8|12
G4,SBN,8,-44.0,81.0,-12.0,0.0,1|3|4|8|10|12
