aeroporto,mese,voli_ritardo_basso,ritardo_medio_dep_basso,ritardo_medio_arr_basso,voli_ritardo_medio,ritardo_medio_dep_medio,ritardo_medio_arr_medio,voli_ritardo_alto,ritardo_medio_dep_alto,ritardo_medio_arr_alto,top_3_cause_ritardo_canc
LAR,4,46,-9.02,-8.24,1,15.0,18.0,1,65.0,69.0,DELAY_CARRIER|CANC_WEATHER|CANC_NAS
LAR,5,49,-7.9,-8.63,2,44.5,40.5,3,102.0,95.33,DELAY_NAS|DELAY_WEATHER|DELAY_CARRIER
LAR,6,40,-7.17,-6.4,2,26.5,21.0,7,290.29,285.29,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LAR,7,44,-6.73,-10.55,1,18.0,5.0,4,124.0,119.25,CANC_NAS|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
LAR,8,39,-7.92,-9.77,9,36.22,32.44,5,275.8,269.4,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LAR,9,44,-7.95,-10.98,4,40.75,34.25,4,93.5,77.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAR,10,45,-9.22,-12.4,4,35.25,18.75,4,375.5,371.75,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LAR,11,39,-6.87,-9.18,4,33.75,21.75,6,125.0,108.83,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
LAR,12,48,-7.56,-12.17,2,28.0,13.5,3,104.67,82.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LAS,1,11325,-2.09,-7.12,2319,31.22,25.4,895,127.98,122.3,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAS,2,10976,-2.25,-9.62,2076,30.94,23.94,868,123.39,118.1,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAS,3,11582,-1.97,-7.13,2736,31.71,26.91,1563,132.81,129.07,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAS,4,12017,-2.08,-9.22,2538,31.0,23.78,950,127.53,120.6,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAS,5,11864,-1.44,-8.86,3074,31.55,23.8,1235,135.72,129.63,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAS,6,11007,-1.0,-6.42,3190,30.92,24.94,1273,137.84,132.53,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAS,7,10112,-0.88,-6.34,3633,32.17,27.46,1931,139.58,136.69,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAS,8,11946,-2.31,-8.11,2564,31.21,25.82,1341,128.23,122.85,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAS,9,12429,-2.65,-9.54,2176,30.73,23.42,979,118.44,111.37,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAS,10,14141,-2.38,-9.68,2261,29.77,23.79,710,127.41,123.67,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LAS,11,13127,-2.74,-12.51,1927,29.6,19.16,618,124.73,117.59,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAS,12,12418,-2.3,-10.51,2200,30.21,21.62,852,133.51,127.18,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAW,1,69,-7.49,-9.74,5,41.0,33.6,12,218.5,219.17,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
LAW,2,80,-7.79,-16.19,2,34.5,38.0,3,220.33,220.33,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
LAW,3,76,-4.83,-11.34,4,31.25,25.0,10,276.6,268.3,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
LAW,4,66,-6.32,-9.45,11,38.82,42.73,7,212.43,208.86,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
LAW,5,64,-7.81,-12.69,11,37.64,37.0,8,144.38,139.5,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
LAW,6,76,-9.09,-11.93,3,44.33,48.0,11,110.55,109.55,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
LAW,7,71,-5.21,-6.51,7,25.57,30.29,12,263.33,270.58,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
LAW,8,84,-8.37,-12.75,5,27.2,24.8,3,108.67,108.67,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LAW,9,82,-7.72,-5.35,4,44.0,51.0,4,178.0,179.5,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
LAW,10,79,-6.22,-14.24,8,36.5,34.0,5,291.2,282.8,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LAW,11,68,-5.5,-7.29,8,43.25,54.25,5,126.8,124.2,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
LAW,12,66,-5.27,-8.14,14,29.93,28.64,6,195.17,220.33,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
LAX,1,12269,-2.88,-6.99,1626,31.58,25.9,816,153.83,147.8,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LAX,2,11544,-2.7,-10.01,1729,30.87,23.58,783,146.04,141.31,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LAX,3,12571,-2.29,-5.8,2152,31.53,27.32,1068,141.92,139.24,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LAX,4,12886,-2.86,-8.25,1787,31.64,26.95,950,149.85,146.52,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
LAX,5,12744,-2.29,-7.45,2379,31.84,26.75,1290,144.63,140.03,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAX,6,12812,-2.11,-5.98,2455,31.09,26.5,1240,135.49,131.35,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAX,7,13008,-2.39,-7.06,2556,31.32,26.39,1469,150.9,145.47,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAX,8,14018,-2.95,-8.24,1939,31.37,26.35,1029,147.81,144.56,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAX,9,13842,-3.7,-11.14,1386,30.78,23.09,679,153.18,146.11,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LAX,10,14664,-3.79,-9.64,1473,29.9,24.23,653,140.99,136.26,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LAX,11,13534,-3.43,-13.53,1455,30.95,19.87,702,137.99,130.51,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LAX,12,13453,-2.95,-10.66,1942,31.38,23.06,1000,140.38,134.56,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LBB,1,359,-5.39,-11.32,51,31.75,23.98,48,166.96,162.94,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_NAS
LBB,2,389,-5.28,-10.36,33,30.97,26.36,18,115.61,115.67,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
LBB,3,453,-5.52,-8.76,53,32.15,29.94,28,266.29,264.29,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LBB,4,390,-4.49,-7.6,62,33.32,28.81,25,166.6,165.84,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LBB,5,400,-3.42,-8.68,67,36.85,34.43,56,200.62,197.86,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LBB,6,407,-4.18,-7.15,54,31.54,27.65,37,186.62,183.76,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LBB,7,429,-4.27,-7.79,59,31.34,27.76,31,151.61,150.61,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LBB,8,485,-5.13,-8.95,36,34.28,27.78,21,178.52,178.95,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LBB,9,456,-5.01,-8.38,47,33.26,32.98,12,97.75,92.08,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LBB,10,465,-4.58,-9.06,36,33.25,25.92,20,191.8,189.45,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LBB,11,401,-3.23,-8.77,57,32.21,29.14,37,149.95,150.43,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LBB,12,451,-3.45,-11.06,62,32.85,25.06,49,148.02,148.9,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LBE,1,25,-5.88,-11.56,2,28.5,36.0,3,133.0,129.67,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
LBE,2,19,-2.74,-17.21,8,31.38,24.38,2,77.0,61.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LBE,3,21,-3.86,-13.05,8,27.5,40.75,1,86.0,93.0,DELAY_NAS|CANC_WEATHER|DELAY_LATE_AIRCRAFT
LBE,4,43,-9.47,-20.14,6,32.5,25.17,2,429.0,416.0,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
LBE,5,49,-6.33,-14.84,8,33.25,21.12,4,123.75,113.75,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
LBE,6,52,-6.83,-16.87,6,25.5,17.33,2,125.0,116.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LBE,7,43,-6.65,-13.44,10,35.0,27.0,7,92.29,80.57,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LBE,8,37,-9.05,-15.92,3,31.0,17.33,3,102.33,98.0,CANC_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
LBE,9,54,-10.39,-18.19,1,25.0,13.0,5,128.2,120.8,DELAY_LATE_AIRCRAFT|CANC_CARRIER
LBE,10,68,-10.56,-19.28,2,36.5,31.5,0,,,CANC_WEATHER|CANC_NAS|DELAY_CARRIER
LBE,11,33,-7.0,-23.61,1,34.0,54.0,3,152.67,136.33,DELAY_NAS|DELAY_LATE_AIRCRAFT|CANC_CARRIER
LBE,12,25,-3.88,-21.64,2,33.0,11.5,3,102.0,98.0,DELAY_NAS|CANC_NAS|DELAY_WEATHER
LBF,1,41,-5.98,-10.85,4,29.0,23.0,5,346.0,352.2,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LBF,2,45,-7.49,-14.56,2,47.5,37.0,1,62.0,116.0,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
LBF,3,44,-7.75,-14.39,4,24.5,18.5,2,693.5,688.5,CANC_WEATHER|DELAY_WEATHER|DELAY_NAS
LBF,4,45,-8.78,-3.67,5,20.4,23.6,2,68.0,67.0,DELAY_CARRIER|DELAY_NAS
LBF,5,50,-9.54,-6.82,1,43.0,41.0,1,815.0,821.0,DELAY_NAS|CANC_WEATHER|DELAY_CARRIER
LBF,6,41,-9.63,-2.37,5,29.2,27.8,4,142.75,143.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
LBF,7,47,-8.87,-4.09,2,27.5,24.5,3,92.0,109.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LBF,8,47,-7.4,-1.6,3,39.0,46.67,4,87.0,81.75,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LBF,9,43,-7.77,-5.16,5,35.8,34.6,4,320.0,318.25,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LBF,10,49,-7.76,-8.14,3,31.67,29.0,0,,,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
LBF,11,44,-7.7,-12.02,3,32.67,28.33,4,172.75,165.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
LBF,12,47,-9.23,-17.6,3,24.0,14.67,3,183.0,166.67,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
LBL,1,8,-5.25,-15.12,1,26.0,34.0,0,,,CANC_WEATHER|DELAY_CARRIER
LBL,2,25,-8.84,-13.72,3,40.0,38.67,2,317.0,309.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER
LBL,3,44,-7.86,-11.5,5,21.4,24.8,1,195.0,212.0,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_NAS
LBL,4,46,-7.35,-10.41,3,22.67,20.0,2,281.5,279.0,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
LBL,5,41,-8.07,-11.54,3,32.0,26.33,9,212.89,211.89,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LBL,6,43,-5.44,-8.84,4,27.0,22.25,3,458.67,487.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
LBL,7,37,-8.38,-12.84,6,26.33,20.17,2,106.0,107.0,CANC_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
LBL,8,34,-6.24,-11.12,10,36.6,31.9,8,169.0,167.38,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_NAS
LBL,9,41,-8.12,-13.1,7,27.57,21.71,3,137.0,128.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_NAS
LBL,10,45,-9.49,-15.2,6,37.17,36.5,2,113.5,101.5,DELAY_LATE_AIRCRAFT|DELAY_WEATHER|DELAY_CARRIER
LBL,11,40,-8.35,-12.0,5,39.4,47.2,3,80.67,79.0,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
LBL,12,49,-8.73,-11.16,1,50.0,45.0,3,133.33,122.67,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LCH,1,73,-7.7,-2.38,4,28.75,25.25,11,326.27,327.27,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
LCH,2,74,-7.55,-3.82,6,33.0,30.67,7,231.71,224.29,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LCH,3,78,-6.94,-9.28,3,34.67,26.0,6,274.83,273.17,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
LCH,4,72,-7.53,-16.0,3,29.33,25.0,10,186.3,187.7,DELAY_CARRIER|CANC_WEATHER|DELAY_NAS
LCH,5,62,-5.98,-12.76,8,31.0,27.75,17,304.88,310.24,DELAY_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
LCH,6,74,-8.16,-14.57,5,39.8,29.6,11,166.73,171.73,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
LCH,7,72,-5.14,-9.06,10,33.5,27.3,9,156.67,159.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LCH,8,79,-7.78,-13.77,6,45.67,35.83,7,199.43,192.86,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LCH,9,71,-5.7,-6.06,10,26.8,22.7,9,233.22,225.89,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LCH,10,73,-6.99,-12.12,10,34.8,25.8,9,203.11,192.11,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LCH,11,65,-7.08,-11.25,6,37.17,27.67,11,178.82,169.64,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
LCH,12,71,-7.79,-10.62,9,34.56,33.56,8,160.5,162.75,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LCK,1,47,-6.23,-15.36,7,36.0,30.14,3,84.0,93.33,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LCK,2,45,-6.36,-12.67,6,23.67,13.5,4,84.0,76.25,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LCK,3,56,-7.82,-14.86,15,27.6,20.87,11,113.45,116.91,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_NAS
LCK,4,57,-8.23,-17.16,7,29.71,19.29,6,164.83,168.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_NAS
LCK,5,67,-7.24,-12.49,9,28.11,23.78,9,304.67,300.22,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
LCK,6,103,-6.53,-8.79,22,35.82,38.45,9,126.67,126.33,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LCK,7,93,-7.29,-2.51,17,33.18,35.94,16,175.75,178.88,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LCK,8,58,-7.57,-7.57,14,34.43,33.71,14,115.36,117.0,DELAY_LATE_AIRCRAFT|CANC_NAS|DELAY_NAS
LCK,9,44,-9.52,-13.77,10,31.6,33.7,8,138.88,135.62,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
LCK,10,52,-7.08,-10.02,4,35.0,33.0,2,107.5,107.5,DELAY_LATE_AIRCRAFT|CANC_WEATHER|CANC_CARRIER
LCK,11,41,-3.73,-9.27,7,41.43,27.71,3,86.67,77.33,DELAY_LATE_AIRCRAFT|DELAY_NAS
LCK,12,38,-6.29,-12.08,11,31.55,32.09,17,204.76,204.29,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LEX,1,486,-5.19,-10.28,67,32.72,32.6,64,185.41,182.45,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LEX,2,544,-5.05,-13.63,59,32.22,22.69,22,194.32,183.09,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LEX,3,658,-5.29,-11.13,70,31.8,23.59,42,183.21,175.86,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LEX,4,678,-5.02,-9.5,56,28.25,26.14,40,155.82,149.25,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LEX,5,585,-3.99,-9.68,89,34.03,29.09,82,152.13,157.73,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LEX,6,638,-3.83,-11.18,100,30.2,23.98,66,223.85,220.76,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LEX,7,593,-4.76,-10.1,110,31.21,29.21,117,171.95,169.73,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LEX,8,625,-5.31,-10.16,85,32.76,31.45,61,167.05,160.74,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LEX,9,655,-5.15,-10.23,91,31.16,25.04,35,149.43,150.11,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LEX,10,710,-5.23,-10.77,69,30.2,21.41,29,150.86,142.21,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
LEX,11,682,-6.11,-12.72,48,32.25,24.65,28,153.68,160.32,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
LEX,12,572,-4.17,-12.04,84,32.19,27.77,53,211.49,203.85,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LFT,1,148,-4.11,-7.64,24,32.33,28.08,28,185.43,191.5,DELAY_LATE_AIRCRAFT|DELAY_WEATHER|CANC_WEATHER
LFT,2,179,-5.19,-7.09,24,30.62,23.25,9,133.0,129.89,DELAY_LATE_AIRCRAFT|DELAY_WEATHER|DELAY_CARRIER
LFT,3,275,-5.44,-10.49,27,32.63,26.93,22,174.68,172.27,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LFT,4,224,-4.92,-6.6,14,34.86,39.36,23,166.13,176.48,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
LFT,5,175,-4.24,-6.55,26,28.35,28.12,29,191.97,190.62,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LFT,6,210,-4.23,-9.5,28,30.25,27.0,30,208.6,204.57,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LFT,7,215,-3.79,-7.66,43,32.05,27.95,45,196.44,195.78,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LFT,8,252,-5.92,-13.08,28,33.89,28.0,20,194.35,188.1,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
LFT,9,192,-5.28,-8.89,25,28.56,26.36,14,269.86,266.43,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
LFT,10,246,-5.25,-13.05,18,28.56,18.39,19,151.84,142.74,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LFT,11,236,-5.55,-11.55,21,33.71,25.62,22,192.36,191.77,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
LFT,12,243,-4.5,-8.54,19,29.47,23.11,23,181.35,188.09,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
LGA,1,9527,-4.24,-15.19,1446,32.68,27.39,1113,144.43,147.52,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGA,2,10605,-4.64,-18.79,1094,31.09,17.24,668,149.09,135.97,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGA,3,11044,-4.44,-17.32,1417,32.5,20.82,834,133.32,123.7,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGA,4,11207,-4.53,-14.78,1267,31.71,23.07,821,153.11,146.16,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGA,5,10977,-4.2,-12.03,1560,31.76,27.07,1261,143.63,142.46,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGA,6,10230,-4.0,-13.57,1576,32.87,27.99,1233,157.49,153.26,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGA,7,9889,-3.5,-10.0,1879,32.91,31.12,1738,155.06,152.15,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGA,8,9948,-3.57,-10.35,1618,32.11,30.67,1423,160.34,157.87,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
LGA,9,12016,-5.24,-13.64,984,30.94,23.01,466,134.37,126.11,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LGA,10,12486,-4.99,-15.42,1063,30.54,21.05,497,148.12,139.88,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
LGA,11,11779,-4.91,-14.97,1054,31.06,19.78,501,120.75,109.29,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGA,12,10088,-3.3,-11.52,1845,32.24,25.26,998,131.44,125.92,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,1,1211,-2.1,-6.47,179,29.32,24.98,69,104.33,102.42,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,2,1149,-1.3,-8.77,174,28.7,20.91,58,103.34,94.62,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGB,3,1226,-1.08,-6.77,197,29.8,25.05,66,110.95,104.68,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,4,1232,-1.4,-8.51,180,29.52,21.46,55,113.27,103.85,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGB,5,1206,-0.83,-9.34,232,30.7,22.64,75,122.91,117.51,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,6,1223,-0.41,-8.11,200,30.75,23.3,57,121.42,113.72,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,7,1179,-1.05,-8.03,271,30.15,23.65,79,112.84,105.51,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,8,1279,-2.47,-7.57,122,30.77,26.93,40,109.7,104.17,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LGB,9,1206,-2.48,-9.32,126,28.54,21.95,46,131.87,125.83,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,10,1240,-2.62,-9.53,150,31.28,23.89,74,115.49,107.42,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,11,1300,-3.34,-12.02,116,30.97,21.66,37,112.08,102.3,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LGB,12,1155,-2.33,-9.81,202,31.3,25.13,119,132.24,124.8,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,1,1031,-2.4,-5.85,215,29.8,27.67,66,171.8,158.83,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LIH,2,1046,-2.13,-7.53,130,29.58,18.66,26,197.04,181.77,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,3,1207,-3.06,-7.72,110,25.85,21.15,15,164.87,154.67,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,4,1121,-3.44,-8.12,114,29.98,25.12,33,166.15,163.33,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,5,1127,-3.02,-5.58,140,29.18,27.98,47,128.26,124.66,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_CARRIER
LIH,6,1223,-2.99,-5.7,114,27.46,26.11,39,112.97,109.64,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,7,1266,-2.86,-5.36,140,31.72,29.55,33,154.0,151.55,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,8,1267,-3.43,-10.39,88,31.26,22.83,23,190.87,185.61,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_CARRIER
LIH,9,1154,-3.87,-7.92,81,28.77,23.8,16,243.12,238.31,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,10,1189,-3.43,-8.02,89,26.1,22.37,17,110.12,104.65,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,11,1177,-4.3,-8.86,70,32.67,24.19,21,103.62,96.33,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIH,12,1212,-3.5,-8.24,111,29.41,23.76,34,156.47,147.47,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIT,1,668,-3.71,-6.06,120,33.12,28.27,86,149.17,154.14,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LIT,2,768,-4.86,-8.6,62,31.23,26.03,26,185.5,176.77,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LIT,3,819,-4.42,-9.69,89,31.79,26.46,66,131.92,129.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
LIT,4,880,-3.59,-8.97,116,28.03,23.41,75,185.69,186.89,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIT,5,752,-1.94,-6.63,191,31.31,28.34,138,149.51,157.36,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
LIT,6,856,-2.38,-5.99,166,31.14,27.43,107,161.35,161.43,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
