compagnia,aeroporto_partenza,numero_voli,ritardo_min_arrivo,ritardo_max_arrivo,ritardo_medio_arrivo,tasso_cancellazione,mesi_operativi
DL,DLH,10,-23.0,14.0,-8.6,0.0,6|7|8|9
DL,EVV,5,-38.0,1.0,-24.4,0.0,5
F9,DEN,5017,-54.0,1176.0,11.45,0.0147,1|2|3|4|5|6|7|8|9|10|11|12
F9,MCO,3644,-55.0,1130.0,10.02,0.0233,1|2|3|4|5|6|7|8|9|10|11|12
F9,LAS,2611,-42.0,880.0,9.95,0.0119,1|2|3|4|5|6|7|8|9|10|11|12
F9,ATL,2359,-45.0,1161.0,19.25,0.0246,1|2|3|4|5|6|7|8|9|10|11|12
F9,PHL,2336,-55.0,992.0,13.47,0.0265,1|2|3|4|5|6|7|8|9|10|11|12
F9,DFW,2036,-43.0,1092.0,19.98,0.0305,1|2|3|4|5|6|7|8|9|10|11|12
F9,PHX,1936,-51.0,686.0,8.67,0.0103,1|2|3|4|5|6|7|8|9|10|11|12
F9,CLE,1331,-59.0,934.0,15.96,0.0323,1|2|3|4|5|6|7|8|9|10|11|12
F9,TPA,1317,-49.0,1131.0,15.36,0.0334,1|2|3|4|5|6|7|8|9|10|11|12
F9,SJU,1215,-45.0,1206.0,21.86,0.023,1|2|3|4|5|6|7|8|9|10|11|12
F9,RDU,953,-47.0,1087.0,18.35,0.022,1|2|3|4|5|6|7|8|9|10|11|12
F9,CVG,949,-46.0,1280.0,15.5,0.0137,1|2|3|4|5|6|7|8|9|10|11|12
F9,SFO,920,-37.0,1031.0,29.08,0.0293,1|2|3|4|5|6|7|8|9|10|11|12
F9,MIA,798,-44.0,1053.0,19.99,0.01,1|2|3|4|5|6|7|8|9|10|11|12
F9,MDW,780,-57.0,909.0,12.99,0.0269,1|2|3|4|5|6|7|8|9|10|11|12
F9,ONT,708,-46.0,1074.0,13.97,0.0212,1|2|3|4|5|6|7|8|9|10|11|12
F9,IAH,706,-47.0,1017.0,28.09,0.0283,1|2|3|4|5|6|7|8|9|10|11|12
F9,SAN,688,-42.0,967.0,23.07,0.0218,1|2|3|4|5|6|7|8|9|10|11|12
F9,CLT,677,-52.0,1210.0,31.46,0.0281,1|2|3|4|5|6|7|8|9|10|11|12
F9,SLC,647,-46.0,1267.0,17.91,0.0232,1|2|3|4|5|6|7|8|9|10|11|12
F9,ORD,567,-51.0,1069.0,25.36,0.0212,1|2|3|4|5|6|7|8|9|10|11|12
F9,BWI,536,-55.0,866.0,13.82,0.0299,1|2|3|4|5|6|7|8|9|10|11|12
F9,RSW,502,-45.0,897.0,12.78,0.0378,1|2|3|4|5|6|7|8|9|10|11|12
F9,LGA,493,-47.0,1180.0,26.61,0.0345,1|2|3|4|5|6|7|8|9|10|11|12
F9,DTW,475,-58.0,1047.0,20.99,0.0295,1|2|3|4|5|6|7|8|9|10|11|12
F9,LAX,473,-29.0,849.0,26.15,0.0296,4|5|6|7|8|9|10|11|12
F9,ISP,367,-61.0,851.0,10.55,0.03,1|2|3|4|5|6|7|8|9|10|11|12
F9,PDX,355,-35.0,684.0,15.51,0.0197,1|2|3|4|5|6|7|8|9|10|11|12
F9,FLL,352,-36.0,692.0,18.28,0.0284,1|2|3|4|5|6|7|8|9|10|11|12
F9,TTN,337,-55.0,256.0,4.79,0.0386,1|2|3|4|5|6|7|8|9|10|11|12
F9,MSP,325,-56.0,431.0,15.54,0.0154,1|2|3|4|5|6|7|8|9|10|11|12
F9,SEA,300,-40.0,1039.0,16.46,0.0267,1|2|3|4|5|6|7|8|9|10|11|12
F9,BOS,270,-37.0,1001.0,11.42,0.0185,1|2|3|4|5|6|7|8|9|10|11|12
F9,DCA,240,-57.0,977.0,7.0,0.0167,1|2|3|4|5|6|7|8|9|10|11|12
F9,BUF,234,-57.0,1031.0,18.43,0.0641,1|2|3|4|5|6|7|8|9|10|11|12
F9,SNA,233,-36.0,178.0,4.49,0.03,1|2|3|4|5|6|7|8|9|10|11|12
F9,STL,221,-54.0,250.0,8.33,0.0136,1|2|3|4|5|6|7|8|9|10|11|12
F9,BDL,211,-69.0,1404.0,36.87,0.019,1|2|3|4|5|6|7|8|9|10|11|12
F9,JAX,197,-42.0,1340.0,18.68,0.0051,1|2|3|4|5|6|7|8|9|10|11|12
F9,PBI,187,-44.0,1026.0,32.46,0.0374,1|2|3|4|5|6|7|8|9|10|11|12
F9,SMF,170,-37.0,290.0,5.49,0.0118,1|2|3|4|5|6|7|8|9|10|11|12
F9,BNA,166,-54.0,886.0,14.91,0.0181,1|2|3|4|5|6|7|8|9|10|11|12
F9,IND,154,-48.0,1381.0,19.22,0.013,1|2|3|4|5|6|7|8|9|10|11|12
F9,JFK,154,-45.0,1281.0,17.46,0.0065,6|7|8|9|10|11|12
F9,AUS,154,-41.0,1060.0,21.56,0.013,1|2|3|4|5|6|7|8|9|10|11|12
F9,MSY,151,-44.0,1158.0,23.76,0.0397,1|2|3|4|5|6|7|8|9|10|11|12
F9,GRR,146,-52.0,216.0,0.04,0.0205,1|2|3|4|5|6|7|8|9|10|11|12
F9,SAT,139,-42.0,392.0,19.71,0.0288,1|2|3|4|5|6|7|8|9|10|11|12
F9,ELP,128,-35.0,962.0,21.39,0.0078,1|2|3|4|5|6|7|8|9|10|11|12
F9,SRQ,122,-48.0,1257.0,43.26,0.0492,1|2|3|4|5|6|7|8|9|10|11|12
F9,SJC,111,-36.0,166.0,5.4,0.0,7|8|9|10|11|12
F9,PIT,111,-48.0,287.0,15.11,0.036,1|2|3|4|5|6|7|8|9|10|11
F9,BQN,110,-48.0,216.0,-0.36,0.0182,1|2|3|4|5|6|7|8|9|10|11|12
F9,MKE,108,-54.0,213.0,-4.79,0.0093,1|2|3|4|5|6|7|8|9|10|11|12
F9,MYR,92,-34.0,1102.0,24.73,0.0652,4|5|6|7|8|9|10|11
F9,SYR,88,-51.0,298.0,12.52,0.0227,1|2|3|4|5|6|7|8|9|10|11|12
F9,PNS,87,-41.0,165.0,10.24,0.023,1|2|3|4|5|6|7|8|9|10|11|12
F9,OMA,83,-42.0,223.0,18.46,0.012,1|2|3|4|5|6|7|8|9|10|11|12
F9,HOU,82,-56.0,222.0,4.59,0.0366,1|2|3|4|5|6|7|8|9|10|11|12
F9,OKC,80,-36.0,1095.0,11.77,0.025,1|2|3|4|5|6|7|8|9|10|11|12
F9,MCI,77,-44.0,188.0,12.3,0.013,1|2|3|4|5|6|7|8|9|10|11|12
F9,PWM,76,-52.0,235.0,5.58,0.0658,1|2|3|4|5|6|7|8|9|10|11|12
F9,EWR,76,-39.0,261.0,14.5,0.0263,6|7|8|9|10|11|12
F9,FAR,73,-44.0,513.0,14.74,0.0137,1|2|3|4|5|6|7|8|9|10|11|12
F9,CID,68,-39.0,524.0,7.37,0.0147,1|2|3|4|5|6|7|8|9|10|11|12
F9,MSN,67,-46.0,250.0,9.26,0.0299,1|2|3|4|5|6|7|8|9|10|11|12
F9,TYS,63,-50.0,227.0,10.4,0.0159,1|2|3|4|5|6|7|8|9|10|11|12
F9,PSE,62,-47.0,157.0,1.69,0.0484,1|2|3|4|5|6|7|8|9|11|12
F9,ORF,62,-32.0,254.0,19.08,0.0323,1|2|3|4|5|6|7|8|9|10|11|12
F9,DSM,55,-49.0,132.0,6.25,0.0545,1|2|3|4|5|6|7|8|9|10|11|12
F9,CMH,51,-36.0,177.0,7.98,0.0,1|2|3|4|5|6|7|8|9|10|11|12
F9,FSD,46,-28.0,115.0,9.57,0.0,1|2|3|4|5|6|7|8|9|10|11|12
F9,MEM,43,-26.0,262.0,11.88,0.0233,1|2|3|4|5|6|7|8|9|10|11|12
F9,XNA,41,-29.0,96.0,3.22,0.0,3|4|5|6|7|8|9|10|11|12
F9,SAV,33,-29.0,103.0,5.22,0.0303,3|4|5|6|7|8|9|10|11
F9,LIT,33,-35.0,82.0,3.12,0.0303,1|2|3|4|5|6|7|8|9|10|11|12
F9,CHS,31,-32.0,250.0,20.81,0.0,3|4|5|6|7|8|9|10|11
F9,GRB,28,-39.0,206.0,10.39,0.0,1|2|3|4|5|6|7|8
F9,MSO,27,-31.0,86.0,15.73,0.037,5|6|7|8|9|10
F9,IAD,20,-32.0,154.0,16.15,0.0,11|12
F9,BUR,18,-22.0,100.0,13.78,0.0,11|12
F9,MDT,17,-28.0,114.0,8.06,0.0588,1|2|3|4|12
F9,STT,16,-15.0,36.0,7.62,0.0,1|2|3|4|5|6
F9,BMI,14,-26.0,94.0,18.07,0.0,4|5|6|7|8
F9,STX,6,-4.0,46.0,13.5,0.0,6
F9,PSP,5,-11.0,81.0,23.0,0.0,12
F9,BTV,2,-32.0,-30.0,-31.0,0.0,12
F9,EGE,1,24.0,24.0,24.0,0.0,12
G4,SFB,1923,-64.0,887.0,7.29,0.0151,1|2|3|4|5|6|7|8|9|10|11|12
G4,PIE,1616,-60.0,1202.0,5.33,0.0285,1|2|3|4|5|6|7|8|9|10|11|12
G4,LAS,1516,-48.0,1120.0,4.94,0.0033,1|2|3|4|5|6|7|8|9|10|11|12
G4,PGD,1242,-50.0,505.0,5.74,0.0129,1|2|3|4|5|6|7|8|9|10|11|12
G4,AZA,1127,-53.0,1069.0,0.85,0.0089,1|2|3|4|5|6|7|8|9|10|11|12
G4,CVG,665,-46.0,842.0,8.12,0.0135,1|2|3|4|5|6|7|8|9|10|11|12
G4,AVL,663,-41.0,611.0,12.55,0.0241,1|2|3|4|5|6|7|8|9|10|11|12
G4,FLL,654,-42.0,1147.0,18.35,0.0183,1|2|3|4|5|6|7|8|9|10|11|12
G4,BNA,591,-57.0,1178.0,8.21,0.0135,1|2|3|4|5|6|7|8|9|10|11|12
G4,SRQ,570,-47.0,1040.0,1.32,0.0351,1|2|3|4|5|6|7|8|9|10|11|12
G4,TYS,565,-60.0,836.0,6.02,0.0248,1|2|3|4|5|6|7|8|9|10|11|12
G4,VPS,448,-45.0,1019.0,2.8,0.0179,1|2|3|4|5|6|7|8|9|10|11|12
G4,GRR,428,-60.0,590.0,3.59,0.007,1|2|3|4|5|6|7|8|9|10|11|12
G4,PVU,393,-55.0,668.0,6.25,0.0051,1|2|3|4|5|6|7|8|9|10|11|12
G4,ABE,353,-59.0,414.0,-5.87,0.0113,1|2|3|4|5|6|7|8|9|10|11|12
G4,DSM,349,-47.0,991.0,15.51,0.0315,1|2|3|4|5|6|7|8|9|10|11|12
G4,PIT,303,-50.0,515.0,11.48,0.0198,1|2|3|4|5|6|7|8|9|10|11|12
G4,IND,292,-40.0,1098.0,23.0,0.0171,1|2|3|4|5|6|7|8|9|10|11|12
G4,FNT,289,-60.0,425.0,-1.78,0.0035,1|2|3|4|5|6|7|8|9|10|11|12
G4,ATW,247,-55.0,956.0,6.83,0.0243,1|2|3|4|5|6|7|8|9|10|11|12
G4,PIA,232,-75.0,843.0,7.32,0.0086,1|2|3|4|5|6|7|8|9|10|11|12
G4,AUS,231,-33.0,860.0,18.88,0.0216,1|2|3|4|5|6|7|8|9|10|11|12
G4,BLV,222,-49.0,598.0,8.12,0.0225,1|2|3|4|5|6|7|8|9|10|11|12
G4,MYR,213,-37.0,850.0,11.37,0.0376,1|2|3|4|5|6|7|8|9|10|11|12
G4,LAX,205,-34.0,239.0,1.76,0.0195,1|2|3|4|5|6|7|8|9|10|11|12
G4,FSD,202,-40.0,1053.0,19.61,0.0099,1|2|3|4|5|6|7|8|9|10|11|12
G4,SNA,197,-40.0,1028.0,15.89,0.0102,1|2|3|4|5|6|7|8|9|10|11|12
G4,CID,193,-45.0,345.0,2.67,0.0207,1|2|3|4|5|6|7|8|9|10|11|12
G4,BLI,190,-36.0,421.0,-4.75,0.0105,1|2|3|4|5|6|7|8|9|10|11|12
G4,LCK,182,-42.0,447.0,5.78,0.0385,1|2|3|4|5|6|7|8|9|10|11|12
G4,LEX,181,-56.0,965.0,19.02,0.0276,1|2|3|4|5|6|7|8|9|10|11|12
G4,MDT,177,-54.0,869.0,14.71,0.0169,1|2|3|4|5|6|7|8|9|10|11|12
G4,SAV,175,-31.0,399.0,3.95,0.0114,1|2|3|4|5|6|7|8|9|10|11|12
G4,SBN,162,-57.0,972.0,8.48,0.0185,1|2|3|4|5|6|7|8|9|10|11|12
G4,SGF,162,-48.0,210.0,3.35,0.0185,1|2|3|4|5|6|7|8|9|10|11|12
G4,XNA,160,-39.0,1139.0,17.17,0.0063,1|2|3|4|5|6|7|8|9|10|11|12
G4,RFD,159,-52.0,1026.0,10.36,0.0314,1|2|3|4|5|6|7|8|9|10|11|12
G4,FWA,155,-50.0,404.0,8.59,0.0194,1|2|3|4|5|6|7|8|9|10|11|12
G4,CAK,151,-47.0,1032.0,12.19,0.0199,1|2|3|4|5|6|7|8|9|10|11|12
G4,FAR,149,-50.0,1123.0,12.59,0.0067,1|2|3|4|5|6|7|8|9|10|11|12
G4,EWR,148,-74.0,504.0,-2.89,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,SDF,146,-34.0,390.0,17.37,0.0411,1|2|3|4|5|6|7|8|9|10|11|12
G4,JAX,146,-38.0,550.0,10.57,0.0137,1|2|3|4|5|6|7|8|9|10|11|12
G4,SYR,130,-58.0,1082.0,17.15,0.0231,1|2|3|4|5|6|7|8|9|10|11|12
G4,USA,127,-41.0,650.0,22.69,0.0472,1|2|3|4|5|6|7|8|9|10|11|12
G4,ALB,125,-44.0,475.0,17.75,0.008,1|2|3|4|5|6|7|8|9|10|11|12
G4,EYW,124,-34.0,1283.0,26.54,0.0565,1|2|3|4|5|6|7|8|9|10|11|12
G4,OMA,120,-48.0,300.0,7.79,0.025,1|2|3|4|5|6|7|8|9|10|11|12
G4,FAT,118,-38.0,1118.0,20.78,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,BIS,112,-71.0,198.0,-5.46,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,BGR,109,-78.0,903.0,2.42,0.0275,1|2|3|4|5|6|7|8|9|10|11|12
G4,MEM,107,-48.0,805.0,22.64,0.0093,1|2|3|4|5|6|7|8|9|10|11|12
G4,IDA,104,-48.0,959.0,17.35,0.0096,1|2|3|4|5|6|7|8|9|10|11|12
G4,PBG,101,-52.0,1161.0,32.83,0.0792,1|2|3|4|5|6|7|8|9|10|11|12
G4,MFE,100,-49.0,226.0,5.2,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,DEN,96,-36.0,244.0,11.54,0.0104,1|2|3|4|5|6|7|8|9|10|11|12
G4,PHX,95,-40.0,1134.0,19.52,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,BOS,94,-58.0,310.0,-3.44,0.0426,1|2|3|4|5|6|7|8|9|10|11|12
G4,MLI,92,-42.0,273.0,-0.15,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,PSM,89,-81.0,203.0,-9.48,0.0225,1|2|3|4|5|6|7|8|9|10|11|12
G4,RAP,84,-55.0,225.0,0.37,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,MDW,84,-46.0,1395.0,40.0,0.0238,1|2|3|4|5|6|7|8|9|10|11|12
G4,SCK,84,-32.0,533.0,23.61,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,TUL,84,-49.0,101.0,0.18,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,SWF,84,-40.0,264.0,6.76,0.0119,1|2|3|4|5|6|7|8|9|10|11|12
G4,GSP,82,-33.0,299.0,21.4,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,EUG,79,-31.0,967.0,16.84,0.0633,1|2|3|4|5|6|7|8|9|10|11|12
G4,HTS,79,-29.0,768.0,35.13,0.038,1|2|3|4|5|6|7|8|9|10|11|12
G4,IAG,78,-46.0,222.0,9.47,0.0513,1|2|3|4|5|6|7|8|9|10|11|12
G4,BZN,76,-38.0,224.0,0.59,0.0395,1|2|3|4|5|6|7|8|9|10|11|12
G4,BOI,74,-35.0,1345.0,63.76,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,TVC,74,-55.0,200.0,5.82,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,PBI,71,-31.0,252.0,17.42,0.0282,1|2|3|4|5|6|7|8|9|10|11|12
G4,BIL,70,-45.0,257.0,7.5,0.0286,1|2|3|4|5|6|7|8|9|10|11|12
G4,IAD,70,-53.0,1357.0,40.01,0.0143,1|2|3|4|5|6|7|8|9|10|11|12
G4,PSC,69,-36.0,189.0,10.71,0.0145,1|2|3|4|5|6|7|8|9|10|11|12
G4,MSO,68,-36.0,962.0,19.48,0.0147,1|2|3|4|5|6|7|8|9|10|11|12
G4,HOU,66,-26.0,1535.0,54.03,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,ELM,64,-47.0,368.0,14.02,0.0156,1|2|3|4|5|6|7|8|9|10|11|12
G4,MFR,62,-26.0,288.0,22.07,0.0161,1|2|3|4|5|6|7|8|9|10|11|12
G4,ICT,61,-36.0,252.0,1.25,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,RIC,61,-55.0,839.0,26.03,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,PDX,61,-35.0,100.0,-2.69,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,HGR,60,-39.0,272.0,18.42,0.0167,1|2|3|4|5|6|7|8|9|10|11|12
G4,MLB,60,-39.0,228.0,1.68,0.0167,1|2|3|4|5|6|7|8|9|10|11|12
G4,TOL,59,-49.0,246.0,12.19,0.0169,1|2|3|4|5|6|7|8|9|10|11|12
G4,MSP,58,-50.0,299.0,2.91,0.0172,1|2|3|4|5|6|7|8|10|11|12
G4,OAK,57,-27.0,108.0,3.36,0.0175,1|5|6|7|8|9|10|11|12
G4,MOT,54,-41.0,145.0,0.59,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,ORF,51,-27.0,1189.0,37.04,0.0392,1|2|3|4|5|6|7|8
G4,FCA,50,-40.0,373.0,25.81,0.04,1|2|3|4|5|6|7|8|9|10|11|12
G4,MCI,49,-46.0,352.0,14.15,0.0408,1|2|3|4|5|6|7|8|10|11|12
G4,BMI,48,-28.0,283.0,15.06,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,CHA,48,-37.0,886.0,36.24,0.0625,1|2|3|4|5|6|7|8|9|10|11|12
G4,GRI,48,-38.0,489.0,6.35,0.0417,1|2|3|4|5|6|7|8|9|10|11|12
G4,MCO,48,-33.0,1147.0,46.91,0.0208,5|6|7|8|9|10|11|12
G4,CKB,47,-30.0,1190.0,61.76,0.0426,1|2|3|4|5|6|7|8|10|11|12
G4,CHS,46,-35.0,204.0,5.8,0.0217,1|2|3|4|5|6|7|8|9|10|11|12
G4,DAY,45,-37.0,900.0,46.43,0.0667,1|2|3|4|5|6|7|8|9|10|11|12
G4,PVD,43,-60.0,250.0,5.93,0.0233,1|2|3|4|5|6|7|8|9|10|11|12
G4,GEG,42,-33.0,302.0,11.4,0.0,1|3|4|5|6|7|8|10|11|12
G4,EVV,40,-36.0,865.0,39.22,0.075,1|2|3|4|5|6|7|8|9|10|11|12
G4,ROA,40,-27.0,108.0,17.37,0.05,2|3|5|6|7|8|9|10|11|12
G4,GFK,39,-55.0,149.0,-14.33,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,SHV,36,-35.0,381.0,21.78,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,GTF,36,-61.0,149.0,-1.72,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,SAN,34,-25.0,106.0,10.85,0.0294,1|2|3|4|5|6|7|8|9|10|11|12
G4,OKC,34,-36.0,110.0,8.76,0.0,1|2|4|5|6|7|8
G4,TRI,34,-21.0,214.0,25.0,0.0588,1|2|3|4|5|6|7|8|9|10|12
G4,LRD,32,-35.0,1254.0,59.13,0.0312,1|2|3|4|6|7|8|9|10|11|12
G4,BWI,31,-33.0,1167.0,55.53,0.0323,1|2|3|4|5|6|7|8|9|10|11|12
G4,SMX,26,-24.0,113.0,15.08,0.0,1|2|3|5|6|7|8|9|10|11|12
G4,STC,26,-52.0,174.0,-2.54,0.0,1|2|3|4|5|6|7|10|12
G4,LIT,25,-31.0,384.0,36.72,0.0,1|5|6|7|8|10|11|12
G4,GJT,25,-30.0,1251.0,75.92,0.0,2|3|4|5|6|7|8|9|10|11|12
G4,GSO,23,-39.0,139.0,30.82,0.0435,1|2|3|4|5|6|7|9|12
G4,PSP,22,-30.0,91.0,-0.27,0.0,1|2|3|4|10|11|12
G4,SPI,20,-23.0,149.0,18.2,0.0,1|2|4|5|6|7|10|11|12
G4,MRY,20,-20.0,530.0,84.4,0.0,2|3|4|6|7|8|9|10|11|12
G4,MSY,17,-23.0,85.0,1.31,0.0588,1|3|4|5|6|7|10|11
G4,ROC,15,-36.0,67.0,-3.43,0.0667,1|2|3|4|10|11|12
G4,ELP,12,-35.0,63.0,8.42,0.0,1|3|4|5|7|8|9|11|12
G4,GPT,8,-23.0,220.0,53.62,0.0,5|6|7|8
G4,SAT,7,0.0,224.0,46.14,0.0,6|7|8
G4,BTV,1,,,,1.0,12
HA,HNL,6207,-52.0,737.0,4.26,0.01,1|2|3|4|5|6|7|8|9|10|11|12
HA,OGG,2711,-70.0,445.0,2.83,0.01,1|2|3|4|5|6|7|8|9|10|11|12
HA,LIH,1681,-56.0,157.0,2.09,0.0137,1|2|3|4|5|6|7|8|9|10|11|12
HA,KOA,1591,-55.0,392.0,3.52,0.0075,1|2|3|4|5|6|7|8|9|10|11|12
HA,ITO,994,-19.0,146.0,3.78,0.0131,1|2|3|4|5|6|7|8|9|10|11|12
HA,LAX,458,-41.0,1076.0,9.66,0.0153,1|2|3|4|5|6|7|8|9|10|11|12
HA,LAS,269,-40.0,1175.0,20.83,0.0,1|2|3|4|5|6|7|8|9|10|11|12
HA,OAK,201,-46.0,106.0,-4.13,0.0199,1|2|3|4|5|6|7|8|9|10|11|12
HA,SMF,191,-36.0,769.0,5.15,0.0,1|2|3|4|5|6|7|8|9|10|11|12
HA,SEA,175,-37.0,983.0,20.58,0.0343,1|2|3|4|5|6|7|8|9|10|11|12
HA,SAN,166,-41.0,232.0,13.39,0.006,1|2|3|4|5|6|7|8|9|10|11|12
HA,PDX,154,-32.0,401.0,4.95,0.013,1|2|3|4|5|6|7|8|9|10|11|12
HA,SFO,137,-33.0,681.0,7.48,0.0146,1|2|3|4|5|6|7|8|9|10|11|12
HA,LGB,129,-49.0,307.0,-3.32,0.0,1|2|3|4|5|6|7|8|9|10|11|12
HA,SJC,128,-43.0,145.0,-6.11,0.0078,1|2|3|4|5|6|7|8|9|10|11|12
HA,JFK,76,-45.0,198.0,4.39,0.0132,1|2|3|4|5|6|7|8|9|10|11|12
HA,ONT,71,-41.0,150.0,2.93,0.0141,1|2|3|4|5|6|7|8|9|10|11|12
HA,PHX,65,-29.0,995.0,17.95,0.0,1|2|3|4|5|6|7|8|9|10|11|12
HA,BOS,61,-36.0,243.0,17.1,0.0164,1|2|3|4|5|6|7|8|9|10|11|12
HA,SLC,39,-44.0,64.0,-7.74,0.0,5|6|7|8|9|10|11
HA,AUS,38,-29.0,242.0,16.92,0.0,1|2|3|4|5|6|7|8|9|10|11|12
HA,PPG,26,-23.0,54.0,-1.38,0.0,1|2|3|5|6|7|8|9|10|11|12
MQ,DFW,13965,-45.0,696.0,4.75,0.0153,1|2|3|4|5|6|7|8|9|10|11|12
MQ,ORD,6850,-56.0,713.0,7.28,0.0111,1|2|3|4|5|6|7|8|9|10|11|12
MQ,MIA,2874,-44.0,551.0,4.23,0.0157,1|2|3|4|5|6|7|8|9|10|11|12
MQ,PHX,1610,-40.0,649.0,2.31,0.0012,1|2|3|4|5|6|7|8|9|10|11|12
MQ,CLT,1227,-36.0,989.0,13.06,0.0163,1|2|3|4|5|6|7|8|9|10|11|12
MQ,XNA,1051,-35.0,375.0,8.3,0.0067,1|2|3|4|5|6|7|8|9|10|11|12
MQ,DCA,866,-51.0,1339.0,8.24,0.015,1|2|3|4|5|6|7|8|9|10|11|12
MQ,SGF,825,-35.0,468.0,8.35,0.0145,1|2|3|4|5|6|7|8|9|10|11|12
MQ,LIT,671,-45.0,541.0,10.85,0.0194,1|2|3|4|5|6|7|8|9|10|11|12
MQ,CMH,626,-43.0,532.0,2.3,0.0048,1|2|3|4|5|6|7|8|9|10|11|12
MQ,TLH,558,-35.0,257.0,7.76,0.0125,1|2|3|4|5|6|7|8|9|10|11|12
MQ,MAF,546,-30.0,668.0,7.02,0.0201,1|2|3|4|5|6|7|8|9|10|11|12
MQ,CRP,511,-30.0,525.0,6.83,0.0196,1|2|3|4|5|6|7|8|9|10|11|12
MQ,CVG,505,-33.0,548.0,10.0,0.002,1|2|3|4|5|6|7|8|9|10|11|12
MQ,ICT,501,-38.0,846.0,10.6,0.022,1|2|3|4|5|6|7|8|9|10|11|12
MQ,BHM,498,-35.0,908.0,7.6,0.0161,1|2|3|4|5|6|7|8|9|10|11|12
MQ,OKC,481,-32.0,394.0,5.15,0.0187,1|2|3|4|5|6|7|8|9|10|11|12
MQ,BNA,475,-38.0,457.0,6.92,0.0168,1|2|3|4|5|6|7|8|9|10|11|12
MQ,AUS,452,-41.0,514.0,8.02,0.0088,1|2|3|4|5|6|7|8|9|10|11|12
MQ,EYW,431,-36.0,272.0,7.61,0.0325,1|2|3|4|5|6|7|8|9|10|11|12
MQ,AMA,396,-32.0,489.0,7.66,0.0152,1|2|3|4|5|6|7|8|9|10|11|12
MQ,LBB,391,-29.0,398.0,5.69,0.0128,1|2|3|4|5|6|7|8|9|10|11|12
MQ,STL,384,-34.0,295.0,7.5,0.0286,1|2|3|4|5|6|7|8|9|10|11|12
MQ,ELP,380,-37.0,971.0,12.77,0.0105,1|2|3|4|5|6|7|8|9|10|11|12
MQ,ABI,369,-28.0,339.0,4.01,0.0,1|2|3|4|5|6|7|8|9|10|11|12
MQ,HOU,362,-32.0,381.0,9.99,0.047,1|2|3|4|5|6|7|8|9|10|11|12
MQ,BOS,353,-45.0,1025.0,10.44,0.0227,1|2|3|4|5|6|7|8|9|10|11|12
MQ,FAR,349,-52.0,1564.0,7.53,0.0086,1|2|3|4|5|6|7|8|9|10|11|12
MQ,HSV,343,-37.0,393.0,14.0,0.0262,1|2|3|4|5|6|7|8|9|10|11|12
MQ,LRD,333,-28.0,590.0,13.29,0.012,1|2|3|4|5|6|7|8|9|10|11|12
MQ,TUL,324,-39.0,265.0,4.54,0.0031,1|2|3|4|5|6|7|8|9|10|11|12
MQ,COU,324,-36.0,437.0,11.58,0.0185,1|2|3|4|5|6|7|8|9|10|11|12
MQ,GSP,323,-38.0,367.0,5.98,0.0062,1|2|3|4|5|6|7|8|9|10|11|12
MQ,SDF,318,-44.0,275.0,6.93,0.0157,1|2|3|4|5|6|7|8|9|10|11|12
MQ,MEM,309,-33.0,211.0,0.84,0.0129,1|2|3|4|5|6|7|8|9|10|11|12
MQ,HRL,303,-31.0,465.0,6.05,0.0066,1|2|3|4|5|6|7|8|9|10|11|12
MQ,IAH,298,-41.0,992.0,5.34,0.0537,1|2|3|4|5|6|7|8|9|10|11|12
MQ,GSO,280,-38.0,884.0,3.6,0.0,1|2|3|4|5|6|7|8|9|10|11|12
MQ,PNS,279,-24.0,367.0,7.12,0.0108,1|2|3|4|5|6|7|8|9|10|11|12
MQ,CMI,274,-41.0,339.0,3.92,0.0292,1|2|3|4|5|6|7|8|9|10|11|12
MQ,BRO,270,-26.0,300.0,2.41,0.0185,1|2|3|4|5|6|7|8|9|10|11|12
MQ,RDU,267,-40.0,201.0,1.28,0.0075,1|2|3|4|5|6|7|8|9|10|11|12
MQ,GRK,260,-25.0,382.0,14.62,0.0154,1|2|3|4|5|6|7|8|9|10|11|12
MQ,HPN,255,-42.0,1035.0,7.06,0.0314,1|2|3|4|5|6|7|8|9|10|11|12
